Right thing to do. Just wondering what's going to happen when those 5 million who left Wuhan before the 1/23 lockdown start to return from their Lunar Year family get-togethers.... https://t.co/4DSkDGcsHv,1,Lockdown,4
@drpiyushkr @jljcolorado @NjbBari3 @WHO And it's not just down to that tweet. It reflected the WHO's policy position on mitigation it conveyed to the world. The WHO was adamant to denounce claims of airborne transmission. Another twitter example... https://t.co/CVs9CPDcoR,0,Health,9
"Hamilton County Has 1 More Coronavirus Death, 188 New Cases

Published by Chattanoogan at 2:47 PM

https://t.co/sKOb3KAJDa",0,Statistics,8
"@binaryanalogue @Dr_Ric_Marshall The science is still not clear on this. Mask laws should not be passed if the public is not given these facts and details. False sense of security or not using masks properly will increase spread.   
https://t.co/Thtv6uVKuT",0,Science,7
"I keep saying, we thought 2020 was hard, 2021 is already a record breaker, on many levels. Buckle up because this #ToryCorruption government prefer to lead from behind, get forced into U-turns, ignore the science and have a death toll to rival all. https://t.co/oVj6XX3qpP",1,Politics,12
Scientists at Portland State University tell KATU they're feeling optimistic after researchers at Oxford released their first round of SARS-CoV-2 vaccine trial results. https://t.co/atXIRUeOOb,0,Science,7
"162 known active COVID-19 cases
17 in hospital (+1)
3 in ICU (-1)
2,660 fully recovered (88.4% of all recorded cases.)",0,Health,9
"@AndrewSmithClub So, yeah Uncle Joe’s return to normalcy will work. Back before coronavirus, lockdowns, masks, riots, and looting. It’s too appealing.",1,Masks,0
Total Confirmed Covid Cases by County For AL   2021-10-08:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/mAwk9aQprj,0,Science,7
26 Schools closed due to Corona cases – Northern Cape Education https://t.co/Vr7lbRZAKY,1,Education,5
"Whosoever He has blessed is blessed... Whosoever He has blessed no man can curse. -  @MichiganPastor
#lockdown #IStanTacha #Ethereum #COVID19 #TarabaTwitterConnect",1,Lockdown,4
"Trained community health workers — all of them Rohingya refugees — lead the COVID-19 battle in Bangladesh camps

https://t.co/JTL5js9xyB https://t.co/tb01FGpci7",0,Work,10
"“He said many of the brokers sold to other brokers, each one marking up the price, until the masks presumably make it to a nursing home or a hospital.” https://t.co/VREUKiumIL",1,Masks,0
"How we cope with #coronavirus 

We do:
✅ wear a mask
✅ wash hand often
✅ use hand sanitiser 
✅ socially distance
✅ quarantine deliveries for 3 days
✅ wash groceries to be sure

We don’t:
❌ eat out in restaurants
❌ go to the cinema
❌ go to a pub

How about you?",0,Masks,0
"🟣🟣🟣

🟣 Sweden, Denmark pause Moderna COVID-19 vaccine for younger age groups.

🟧🟪
🌐 https://t.co/lwLATITSac
👉Read more; reuters https://t.co/CU1DNGcHll",0,Vaccine,1
Not sure when/if I am getting my flu jab this year. Usually eligible due to asthma. Nothing on my GP website and NHS Scot only taking bookings for health care workers (using same portal as COVID-19 vaccinations). It’s important I get it so I can look after my baby properly.,0,Work,10
“Trump is telling NFL owners to start the season on time. He is disregarding Centers for Disease Control and Prevention advice on wearing facemasks in public. And he is touting untested coronavirus cures live on national TV. Trump University on steroids. https://t.co/vsLjgsjOX1,1,Treatment,6
"Holiday shopping is strained by supply-chain issues, Covid-19 issues and people-stocking-up-before-you-do issues. @NicNguyen shares tips for getting ahead of the hordes. via @WSJ https://t.co/rmoyss3rgi",0,Travel,13
‘We follow the science’: UK government resists public face mask rules in coronavirus battle https://t.co/6rQrnu5w5h,0,Science,7
Alaska Airlines requiring COVID vaccine for all employees https://t.co/wtc8VRI3gi,1,Travel,13
"Dear all, if you feel unwell or have symptoms like mild cough, cold or fever, follow the instructions given below! #coronavirus
#StayHomeStaySafe 
#TheNewNormal 
Via @HRDMinistry 
@ROBJammuKashmir 
@FOBSrinagar 
@FOBAnantnag 
@FOBKathua 
@FOBDoda 
@FOBRajourijk https://t.co/AHVvOVwBL7",0,Symptoms,2
"We started a hunger strike with the demands that the state government must include #COVID19 treatment in Aarogya Shree, provide free ambulance services to #COVID19 patients &amp; must reimburse the families of Covid victims who lost their dear ones.(1/2)

@UttamTPCC @revanth_anumula",1,Treatment,6
"Scotland can't eliminate Covid-19 because of England's high rate of uncontrolled infection, New Scientist analysis warns https://t.co/LYCxm2M4HV",0,Science,7
Coronavirus FAQ: What Does It Mean If I Can Blow Out A Candle While Wearing A Mask? https://t.co/TL2UjlGV9U,0,Masks,0
"Recommendations for Prioritization, Treatment and Triage of Breast Cancer Patients During the COVID-19 Pandemic manuscript just accepted for publication in Breast Cancer Research and Treatment. #ACSNAPBC #COVID19 Manuscript available now at https://t.co/A7aKHcdZV0 https://t.co/7baC6IG5Lo",0,Treatment,6
UAE frontline workers rejoice at dip in daily Covid-19 cases https://t.co/BJ66J2oteF,0,Work,10
"@PhilipeCasey @lexxingtan @TruthsOverTrump @PramilaJayapal They were protesting the shutdown because they believed COVID-19 to be a hoax and defied the government, wanting to get back to work not understanding how dangerous that could be for themselves and others.

They heard “no” for the first time in their lives and didn’t like it.",1,Politics,12
"Cases of COVID-19 in Brazil have been steadily declining over the past month. The incidence rate is already below 150, a decrease of +50% in less than a month! Time to make exceptions for Brazilian students, researchers and workers! #EULiftTheBan @GabrielMariya @vonderleyen",0,Work,10
"Coronavirus in India: 8 persons with corona-like symptoms kept under watch in Mumbai, Pune https://t.co/6m7yhykl9K #indilivenews #Indianews #India #News #Live #World",0,Symptoms,2
"Breaking
One positive case of Novel Coronavirus has been found, in Kerala. The student was studying at Wuhan University in China. The patient is stable and is being closely monitored. #coronavirus https://t.co/RFhJKjMJku",0,Education,5
The only cure for this is a boot up the backside 😂🤣😂🤣😂🤣😂🤣 https://t.co/g4KxTyVjRk,0,Treatment,6
Ohio updates COVID quarantine guidance for schools: See the 2 big changes https://t.co/Wbbny9c2tn,0,Quarantine,3
(https://t.co/eOsQVakj6c):#Zenni To Sponsor The First #US Events With Fans In Attendance Since Coronavirus Pandemic : “This event next week is about giving athletes something to train for and look forward to. I think we have to create our own .. https://t.co/OIDTVbkIQp https://t.co/AU05NyZOsq,0,Travel,13
"Are you looking for a house to buy or rent call 0711377544.
#Curfew Githurai #gunsgalore Owino #BringOnTheRevolution #puritymwambia #SilahaMtaani Raila Ruto #COVID19 #vaccine Kuria Nderi #AvoidThosePeople https://t.co/lSUpVXRorz",0,Vaccine,1
"Great news from #Greece where #Covid19 cases are down 11% today.
Just 1,834 cases today. Islands cases to follow later.

#Italy +133% with 2,072 new cases + 7 deaths",0,Statistics,8
"@danielafriheart @iamblobz_ @_igwilo @Kinglamarr___ @zeezish_ @AsiwajuLerry @DuchessT_ @dukedammy @eniturn @Alex_Houseof308 @farouq_yahaya @UncleMohamz Lmaooo just say “I don’t wanna die young so I stay quarantined “

Something like this
https://t.co/ekCgAbsONM",0,Quarantine,3
"“Scientists including BioNTech CEO Ugur Sahin and John Bell, Regius Professor of Medicine at the University of Oxford, have said they are testing the vaccines against the new variants and say they could make any required tweaks in around six weeks.”

@jensspahn 
@HBraun https://t.co/uSRp1QT9mY",0,Education,5
"Virginia governor develops mild covid-19 symptoms, scorns Trump for downplaying disease https://t.co/5wdjNYnmF0",1,Symptoms,2
"COMING UP AT 6 —

“I do believe we’re going to see another surge.""

With COVID-19 hospitalizations up in Maryland, health workers prep for another surge.

https://t.co/fzUlWmQFEg https://t.co/2BaCAhnEpT",0,Work,10
"@PATRIQT_1776 @Thumper18560818 @AdrenochromeD @Dominique85_86 @BPeske @MarkHoliday17 @wotrwokr @Black_is_back5 @DogsBCool @lou_bruette @instinctnaturel @NobodyInCO @NavyGritzngravy @SwoleKyloRen @bluerunner45 @boodacat2020 @1Quetzalcoatl1 @okuma73 @shiplyka @downrangechaos @Wijnand_nl @BarbaraThayer1 @Hobbit4DJT @RealCloudRF @GeraldCraig2 @barr_at @eatshitcommies @MrFly187 @misshellca @EMMYreincarnate @MmmGarmonbozia @Lovestr50361283 @LemerchantP @jdd2169 @JDW714 @shrekthepunk @Capt17Bjk @truth_pilot @NotMattrellen @AlgrenQ @jaxinn @gigibuddapdx @imthesongbirdy @mrwhite90864194 @usmc_army @Vickie627 @PsychoGrayzee @q_reacher23 @autonomy_the @MonaLisaVito4 I hope you don't wear a mask, personally. I hope you meet infected people and breathe deep. I WANT you to go volunteer at the COVID-19 treatment unit of your hospital. Have you done that yet? If no, why not?",1,Health,9
"@RFscai Yeah, no big deal. 

Daily COVID-19 deaths are ‘only’ roughly equal to:
 
ALL car accident deaths, 
ALL murders, and 
ALL drownings, COMBINED, GLOBALLY.

Humor me, Doc.. 
Would you try to stop a murder, drowning, or car accident if you could?",1,Statistics,8
US State Population Distribution by County  For FL   2021-10-04:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/YjWRwyal5g,0,Science,7
@ChurchofSatan Is it true that a study in Finland upon pagans show that COVID-19 exacerbates sexually transmitted diseases and that they're harder to cure here in the midst of the pandemic in pagan homes?,0,Treatment,6
5 more sports officials test positive for Covid-19 https://t.co/dMH1gsKwxb,0,Testing,14
Nisarg #nisargacyclone #cyclone #Corona# covid19#covid19test#house #tree  #water  #konkan #street#streetphotography# mseb #workers #electricity #food#lockdown #lockdown2020 #mumbai#police#slowdown #business #mumbai… https://t.co/iNjlfLZIZR,0,Lockdown,4
"The Zero SR/S, one of the electric motorcycles EEMC is offering UK key workers the opportunity to apply for free use during the #COVID19 crisis⚡️🏍️ https://t.co/Mx7XnHZT3Y 
@guysalens @ZeroMC #ZeroSRS #effortlesspower #demo #electricmotorcycles #allelectric #keyworkers #staysafe https://t.co/IkUbHOEMEf",0,Work,10
"If social gatherings are limited to 50 people, how do schools and universities reopen?  Two hs classes in a library are more than 50 people!

The 2020 Boston Marathon was postponed due to the coronavirus. Could it be canceled altogether? https://t.co/PYqxHLT6fb via @BostonDotCom",0,Education,5
"Good detailed thread on the choice of the Tory Govt to infect young people despite long Covid, rising hospitalisations and deaths. #ToryCovidCatastrophe #HerdImmunity #COVID19 https://t.co/6e1BkDroBs",1,Politics,12
"Face Mask Available 
Colour- Black
Shape- Rectangular
Washable- Yes
#coronavirus #MaskIndia #facemasks 

Contact- 8468911128, 8448686986 (Whatsapp) https://t.co/qp1Wtmpllg",0,Masks,0
"Here's a new story... Are You Old Enough To Get Vaccinated? In Tennessee, They're Using The Honor System : Technically, the only Tennesseans currently eligible to get the coronavirus vaccine are health care workers, long-term care residents, and people 75 and older. But don't ...",0,Politics,12
"Summary of the Prime Minister's COVID-19 briefing:

🔘 A third national lockdown confirmed
🔘 Vulnerable people advised to shield again
🔘 Schools to close, and changes to exams
🔘 Help for families who receive Free School Meals
🔘 Focus on vaccinating key groups",0,Education,5
CDC says U.S. could get coronavirus under control in one to two months if everyone wears a mask https://t.co/NMVzR15MQD,0,Masks,0
Hate to be this guy....but they are not nurses.....cleaning a room isnt part of a nurses job.... thats the first thing....second it is fucked up that they dont make other EVS people clean covid-19 rooms...dont point the finger when You dont know https://t.co/ImHs9OB8mw,0,Work,10
"N.J. coronavirus deaths climb to 1,003 with 41,090 total cases. Another 3K new positive tests announced as outbreak worsens. https://t.co/huRBSfvGoL",0,Testing,14
"University of Oxford
Study

Suggests 
 Forcing children to self-isolate ‘needless’ 
 #COVID19 can be controlled better by tests than quarantine
@Telegraph  
https://t.co/2HzJbbNQ1y",0,Education,5
"Deadly coronavirus outbreak DID start at the animal market in Wuhan where snakes, rats and wolf cubs were slaughtered on order, tests confirm https://t.co/BqryODZmDi",1,Testing,14
"GP Traditionally quarantines have only been acceptable for those actually infected or suspected of being infected and for those betting the country. 

COVID-19 has thrown this sensible standard right out the window and courts have gone along with it.",1,Quarantine,3
"@Jessicam6946 Thanks Jessica! It's not good when over 80% of the Covid-19 cases in the U.S. are from the Delta variant. Folks, if you have not yet been vaccinated, please do so now. Stay safe!",0,Statistics,8
Coronavirus live: UK expert fears lockdown Christmas; vaccines alone not enough to curb variants – WHO https://t.co/8RvMyPF1pK,0,Lockdown,4
"@Z_Deputy19 @RWMaloneMD Even worse in vaxxed apparently
""Vaccinated Britons report different coronavirus symptoms - including sneezing | The Independent"" https://t.co/ppzAZuxX3A",0,Symptoms,2
Americans Evacuated From Epicenter of Coronavirus Likely Staying in Quarantine for at Least Three Days https://t.co/rPCpkxVECm,0,Quarantine,3
Growth in 7D US Confirmed Covid Cases by County For NJ   2021-10-15:  Covid data insights from our data scientists and USAFacts #dataanalysis #datascience #dataanalytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/GAYtbcZixu,0,Statistics,8
B.C. leaves mandatory COVID-19 vaccines for teachers up to individual school districts https://t.co/5xFwS2lDYz,0,Politics,12
"You know, I looked up the signs and symptoms of the coronavirus and noticed it has symptoms of a common cold... so what’s the REAL threat to our immune systems? 🤔",0,Symptoms,2
"So between 19th March to 18th April 2021 only 1 person entered from Gaur Nepal-India border, #Rautahat Or only 1 suspect Or only 1 test in a month? 

No one entered or no suspects or no tests from #Kapilvastu, #Morang, Rautahat borders in 24 hours? 😲

@mohpnep 

#Nepal #COVID19 https://t.co/diabb4E6CR",1,Testing,14
Something that our “dear” premier and the education clown are still “evaluating” (their words). https://t.co/JB9mCY5m1Z,1,Education,5
Arrested Clubber Tests Positive To COVID-19 In Police Cell https://t.co/QOgGpVDBUO,1,Testing,14
"@TomFitton @Twitter I follow science!
""Our systematic review found no significant effect of face masks on transmission of laboratory-confirmed influenza""

https://t.co/591Y2NAvCe

The flu spreads through the air, just like covid19, and you are contagious w/ the flu before symptoms start.",0,Symptoms,2
Just had a Covid-19 test thus self-isolation until I get the result.  Doing fine no major symptoms other then a lil headache but I have been in contact with someone who has tested positive.,0,Symptoms,2
Association of chemosensory dysfunction and COVID‐19 in patients presenting with influenza‐like symptoms - #FreetoAccess in IFAR: https://t.co/4qpBaOS4aV @ENTAllergyDocs @AmRhinoSociety #covid19 https://t.co/JyD7Ion3dr,0,Symptoms,2
"While the Israeli occupation vaccinated all its citizens, it's preventing the Palestinian from getting the vaccines.. And now the Palestinian suffering from the shortage of the healthy requirements so you can't imagine how the situation there. https://t.co/vjgZwVygSJ",1,Vaccine,1
Ghanaian Fetish Priest In Court For Dealing In Fake Money https://t.co/NTvgK8330v #blockchain #boove #business #covid19 #culture #drones #economy #entertainment #feedly #ghana #globalhealth #government #healthcare #influencer #investment #jobs #nature #news #niger #power #space,1,Legislation,11
"* IMPORTANT* COVID-19 RETURN TO BOWLING UPDATE

Following the Government’s announcement that bowling centres can now open on 1st August, I wanted to draw your attention to a couple of the clauses that have been approved...
https://t.co/cSpaAsHC3s https://t.co/xaVDPIGkxl",0,Legislation,11
Parents of Durban primary school express fears after second case of Covid-19 emerges https://t.co/kmOC2sKvNb,0,Education,5
"Amid second Canadian coronavirus case, 21 people with symptoms and China travel  history under investigation https://t.co/D5KnqP65PF via @nationalpost",0,Symptoms,2
Interesting and worrying - is there an explanation why the rate of deaths is higher - is it more +18 are now catching it from school kids or is there a more subtle reason ? https://t.co/MiCTGSdZt2,0,Education,5
"@KenRoth It's NOT in the hands of the US🇺🇸 🇪🇺EU 
🇨🇳China🇷🇺Russia or any other🌏🌍🌎Country ANY definition link to the origin of COVID19. 
It's in the hands of Science &amp;independent impartial international research scientists that concrete science based FACTS will be presented to the🌎",0,Science,7
"Uzbekistan is introducing a new lockdown regime to tamp down its coronavirus crisis, but the economic impact is getting hard to bear https://t.co/vXc9CHlRuc",1,Lockdown,4
"@thehill Finally @realDonaldTrump shows some responsibility &amp; wears a mask. Please continue &amp; tell your  'base' that masks can help save lives! Enough of the BS! The USA 3,350,843 cases w/137,348 deaths &amp; RISING! The USA has the HIGHEST numbers in the World. 👇 👇 https://t.co/yfDrDdsXEF",1,Masks,0
"Trump floats dangerous Covid-19 treatment idea, is damage… https://t.co/3NgWcV9Ikt",1,Treatment,6
"Nearly 1,100 canceled flights @DFWAirport on Monday. #DFW #airlines #coronavirus",1,Travel,13
Argentina’s President tests positive for Covid-19 after vaccine https://t.co/mL4a4JmvpM,0,Statistics,8
"Good opportunity for precarious staff to have a say. ""All doctoral students, researchers and academic staff usually residing in Ireland or currently working/studying in Ireland, regardless of how they are funded, are encouraged to participate."" https://t.co/EP7AYzhs28",0,Health,9
"Overall, studies indicate masks reduce the transmission of the coronavirus and other respiratory diseases by the general public. They work in community settings, but appear to work in household settings, too. Cloth masks effective for general public. https://t.co/224KmD9qso",0,Masks,0
@SKGuha3 @mad_rao99 @NupurSharmaBJP Mr Guha I think U r from West Bengal.We do travel by Trains whenever required.During Coronavirus I didn’t travelled. But I know from employees of Railways who are residing in my area thatBJP Govt is doing Privatization.Pappu is not name of my party leader.Your name can we change?,1,Travel,13
Nevada hospitals are reporting that most COVID-19 patients still have not been vaccinated for the disease as hospitalization numbers continue their recent climb. https://t.co/Dx32Tf9mej,0,Health,9
"#Immigration #Minister reinforces need to follow strict entry requirements 
https://t.co/lRAMBrGmrx
#Business #Covid19 #Cruise #CruiseShip #Director #Government #Health #Kiwi #Maritime #NewZealand #Operation #Pandemic #PrimeMinister #Resilience https://t.co/1BeiaeYcmo",0,Legislation,11
"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/O7geKmRH5H",0,Symptoms,2
"New Interview: I spoke to the epidemiologist Justin Lessler about what doctors and scientists have and have not learned about coronavirus over the past month, including on immunity, warm weather, and the continued necessity of more testing. https://t.co/3J4RL4ldyk",0,Science,7
"THUNO MONO, 23, one of my university friends, passed away at around 11 AM today due to #COVID19 (OXYGEN Depletion). I don't want people to die again because of OXYGEN Outages. 🆘

WE NEED HELP FOR COVID-19
#MyanmarNeedsO2 #July11Coup
#WhatsHappeningInMyanmar https://t.co/8KhUlpjGVd",1,Education,5
Don't be like Joe.  Remove the masks. https://t.co/NiAeFTYcmO,1,Masks,0
"@globalnews #CCPVirus   #CCP≠CHINA    #CCP≠CHINESE #COVID19
Coronavirus was created and released intentionally by CCP
None vaccine works against the bio weapon!
see the truth below:
Number of Deaths Reported After COVID Vaccines Jumps by More Than 2,000 in 1 Week
https://t.co/gKE87hPNAB",1,Statistics,8
COVID-19 cases rise when schools open – but more so when teachers and students don't wear masks - ABC News | @scoopit https://t.co/hj8Rd1SM08,0,Masks,0
"The @WHO has declared the novel #coronavirus outbreak a public health emergency of international concern. RVH is well prepared with extensive, detailed plans in place to handle any patients with symptoms of the virus. For more information visit https://t.co/7fJdlIaWXz.",0,Symptoms,2
"OK who didn't see this one coming ala 1942 Nazi Germany. Asking vhere are yaw papers?
 ""U.S. to require negative COVID-19 tests for international air passengers: sources"" here: https://t.co/kWpAi2VqCj 
To read it on the web, tap here: https://t.co/8xkzdYJ1Tj",0,Travel,13
"@realDonaldTrump When will you address the current coronavirus crisis? Many are dying and if you do not speak, it says you do not care. Please confront it and let the health experts speak to America. A national mask order is the best, easiest and cheapest medicine to combat this enemy.",0,Masks,0
Total Confirmed Covid Cases by County For WV   2021-10-11:  Our latest Covid data visualizations thanks to our data scientists and USAFacts #coviddata #analytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/Xc8OxjSBUZ,0,Science,7
"""With ‘Cure’ Comment, Trump Exaggerates Known Benefits of Another Covid-19 Therapy"" by BY KATHERINE J. WU via NYT New York Times https://t.co/Nm0fIQPep8",0,Treatment,6
"Hey @Metrolinx, it would be wonderful if we could ALL work together and get rid of COVID-19 by making masks in public spaces mandatory.",1,Politics,12
"#WebQoof | An image of an old woman, sitting on the road with an oxygen cylinder next to her, is being shared as hospitals in various states report an acute shortage of oxygen amid the second wave of the COVID-19 pandemic. However, the image is from 2018.

https://t.co/WfTR7mZNmp",1,Health,9
We should not be as concerned about the number of cases as about the numbers of symptomatic cases and hospitalizations. (Thread) https://t.co/8NSD3t2WTk,0,Statistics,8
"United Airlines, British Airways &amp; other carriers suspend flights to China in bid to halt coronavirus spread — RT World News https://t.co/JIZxT2j6zi",1,Travel,13
Oxygen usuage reaches upto 90% due to #COVID19 spikes in Punjab &amp; KPK. Oxygen supply is still not under stress due to normal positive ratio in #Karachi. If Karachi cases get increased (which is already increasing) then oxygen supply will be saturated &amp; lockdown will be imposed. https://t.co/MfXUUlZq6l,0,Testing,14
"Hillsong Anti-Vaxxer Dies Of COVID -- And His Tweets Tell The Whole Heartbreaking Story: Coronavirus is no joke - and tragically some folks are finding that out the hard way. Stephen Harmon (not pictured), a member of Hillsong church known for his viral… https://t.co/JWyxsqeCtR",1,Politics,12
Dr. Saddam Hussain dancing with #COVID19 positive patients in DHQ #Muzaffargarh.Such brave #HealthcareHeroes r not only treating the patients but also trying to make their #isolation days easier👏🏻✌🏻#CronavirusPakistan https://t.co/Hb2FBYhMky,1,Testing,14
"@UkTruth2020 Currently 79,909,142 coronavirus (COVID-19) vaccinations have taken place in Germany since the beginning of the campaign at the end of December 2020. The vaccination rollout followed the approval of the BioNTech-Pfizer vaccine in the EU. Other vaccines have since been greenlighte",0,Vaccine,1
Post Edited: Only 20 states used health equity committees in COVID-19 vaccine distribution planning https://t.co/VYRlInf6y4 https://t.co/yD5NsUzrTJ,0,Vaccine,1
If Trump loses this election in the fall you won’t never hear no more about the coronavirus again from the damn Democrats are the drive by the news media,1,Politics,12
"@thehill @mattgaetz Yes @mattgaetz it certainly is. Trump &amp; @GOP’s gross negligence is to blame for 75,821 NEW #COVID19 cases TODAY &amp; nearly 142,000 DEATHS. Now u want schools open?! @JoeBiden is the ONLY CHOICE. We’re staying home until u clean up your mess! https://t.co/6yyCQw6EZq",1,Statistics,8
Covid 19 positive cases  district wise https://t.co/BGG31kK9yu,0,Testing,14
"this is why i never took off my mask even after vaccination. i literally see 2-3 people wearing masks in crowded spaces such as malls, and many churches don't have masking in place. maybe half of grocery store shoppers wear masks now. https://t.co/VoOsdEmoQj",0,Masks,0
"Get Forskolin for just $4.99 https://t.co/GJFTUvM9Hc Weekly Health Quiz: Coronavirus, Masks and Summer https://t.co/TIyStKhSiN",0,Masks,0
"Forecasting that the #COVID19 pandemic is only going to get worse, noted surgeon Dr. Devi Prasad Shetty has said #India will need an extra 5 lakh ICU beds, 2 lakh nurses and 1.5 lakh doctors in the next few weeks
 
https://t.co/UuNeIjJNUT",0,Work,10
"Good News!
After Arjun Bijlani’s wife Neha Swami tested positive for COVID-19, actor along with his son Ayaan underwent COVID-19 tests.

#ArjunBijlani | #NehaSwami | #Television | @Thearjunbijlani

https://t.co/4Qv8qxUrvR",0,Statistics,8
"The Vaccines Taskforce has secured an extra 60 million doses of the Pfizer/BioNTech vaccine.
 
The extra doses will help support preparations for the  COVID-19 vaccine booster programme from the autumn.

➡️ https://t.co/RCju7Kc4Wn https://t.co/Ely1sXabXZ",0,Treatment,6
Meanwhile she gives a speech every day without a mask while others in the room have to wear a mask. Dumb bitch. https://t.co/TPeDGvQ7nY,1,Masks,0
"COVID-19 study finds 82% of hospitalized patients experience neurological symptoms, Northwestern says

https://t.co/3FKcBe7hfZ",0,Symptoms,2
Trump cites few coronavirus deaths among kids in N.J. as reason for reopening schools - https://t.co/lb44oH0zSh https://t.co/kSArbYDDTz https://t.co/ab3aIFlvdV,0,Education,5
"•Open borders until very recently. 
•Hospital patients sent to care homes untested. 
•Schools open when should be shut. 
•Circuit break advice ignored and rolled out late. 
•PPE catastrophe.

Blood on the Tories hands https://t.co/alFKaUcfTp",1,Education,5
@ChrisCuomo @CillizzaCNN @CNNPolitics @DrDenaGrayson does @GovRonDeSantis READ? #COVID19 tests 0.05% of 23M. Do math. #pandemic #coronavirus #notests https://t.co/A8HHhTOYbJ,1,Testing,14
"@CNN It must hurt to be forced to admit something scientists, and @realDonaldTrump have known for a LONG time. 
A “surprisingl new study”? Really? So many lives could have been saved if you weren’t so busy trying to help @RepAdamSchiff and @SpeakerPelosi destroy our President. https://t.co/zbZPgiKvWA",1,Science,7
"@Originalalacran @Reuters Science works this way.

First we learn a little. And then we learn a lot. And then we learned it all.

Plus, maybe covid19 evolving.

Don't mock WHO, u dumb. Your country's scientist n doctor probably also work in WHO.",0,Science,7
"Half of Kids with Inflammatory Syndrome After COVID-19 Have Neurologic Symptoms https://t.co/v5MhA8jRKC  
From April 17, 2021@8:00am",0,Symptoms,2
US hit by spike in coronavirus cases; rising infections strain Europe’s hospitals https://t.co/MkbUP6sdOw,0,Statistics,8
"@herandrews @DouthatNYT 🇺🇸 @KFF = Kaiser Family Foundation

✅ As of September 28, 2021

🔵 90% of DEMOCRATS are #Vaccinated AGAINST #COVID19

🔴 58% of REPUBLICANS are #Vaccinated AGAINST #COVID19

🖥️ https://t.co/vIe2ZkIxmn 

@CDCgov @NIH @WHCOVIDResponse

@HHSGov @US_FDA @WHO @AmerMedicalAssn",0,Politics,12
"Mumbai Police sent a cake to a resident on her birthday after he refused to meet her friends in compliance with Covid-19 lockdown.

https://t.co/WjSUR2KLzu",1,Legislation,11
This is so incredibly sad. Slovak blogger Jozef Kmeto recorded this video begging people to take coronavirus seriously and wear masks as he was waiting for an ambulance. He died 6 hours later in hospital. He was 47 years old. https://t.co/s2nsc89UYY,1,Masks,0
"CDC: No restrictions needed for Johnson &amp; Johnson coronavirus vaccine, panel advises US resume use https://t.co/KziWZm2vSY",0,Vaccine,1
"Ideal Industries invests in keeping staff safe

Ideal Industries is embracing technology to continue keeping staff safe as lockdown restrictions ease with the Orbi-Trace social distancing system...

https://t.co/yicZbHXryB @ideal_emea #covid19 #safety https://t.co/GOLHnEM5RD",0,Lockdown,4
"Happy to be ""old"" enough to get a #COVID19 booster
💉💪🏼 ✅
Next month I'll be traveling to see family I haven't seen in over a year!
#ThanksScience https://t.co/J4yXLxs1KU",0,Travel,13
Tell another joke 🐷🐷you are Positive! https://t.co/pl4iU4ttNN,0,Testing,14
A proposal sponsored by Evanston Democrat Robyn Gabel and backed by the governor cuts conscience exemptions from COVID-19 vaccine mandates. https://t.co/Ce3dggGZaz,1,Science,7
"Public Health is hosting 2 #COVID19 Vaccine Clinics this week: Tuesday from 2-4 pm and Friday from 5-8 pm. If you're ready to get vaccinated or would like the Pfizer booster, visit https://t.co/cu2DDLzfPc for more details and to reserve your dose. https://t.co/hpuRPrx01G",0,Vaccine,1
"You can play a part in avoiding a second peak and safely getting life back to normal. If you have symptoms of coronavirus you should:
▶️Self-isolate with your household
▶️Get a test

If you test positive the new track and trace system will help trace contacts https://t.co/KrzGF3bCMC",0,Symptoms,2
"Till now, 268 police personnel, 30 doctors, 43 nurses and 62 government officials in the state have been infected with #COVID19: West Bengal CM @MamataOfficial  
 
https://t.co/Ar53KAGKPW https://t.co/d1jjGsFcSb",0,Politics,12
"@vaborn1969 @USMortality @CDCgov @CDCDirector I’m not sure if I’m more embarrassed for you or the author of this train wreck thread.

Go back and reread the thread with the understanding that the COVID-19 vaccine has nothing to do with other upper respiratory infection causing pathogens (influenza, parainfluenza, rsv, etc).",0,Politics,12
"@gjbangar @dockaurG @OnCall4ON @randyhillier Exactly, that's what I understand too. 
There's this thread that goes into some detail related to the #Ontario and #Canada PCR tests, and why the number of ""cases"".  @roccogalatilaw 
#cdnpoli #cdnpoli 

https://t.co/pFKiJTDuBa",0,Testing,14
"@SADTU  @NAPTOSA_TEACH @NaptosaKZN @NaptosaC @AlexNaptosa @NaptosaNW  @naptosafs @naptosaletlha @equal_education Nominate a school, teacher or class that went the extra mile during the #COVID19 lockdown. https://t.co/wzEOvT81vM 
#PhephauFunde #education",0,Lockdown,4
"Joint communique between ministries of health #Mandera,#Wajir and #Garissa County Governments on #COVID19 Mitigation Measures During #EidAlAdha Celebration scheduled for 20th July, 2021.

#EidAlAdha #EidMubarak #EidHolidays https://t.co/r0qwNMmtN2",0,Legislation,11
